# AUTHORED-STRING REGISTRY - the backwards half of Rule 4, made complete.
#
# The forward grep enumerates invented strings and proves them ABSENT. This file
# enumerates AUTHORED strings and proves them PRESENT. Before it existed that half ran
# against three strings someone happened to remember: TURN IT was caught by memory, and
# catching it turned up a mechanic that had never been built and never been flagged.
#
# STATUS<TAB>STRING<TAB>SOURCE
#   REQUIRED    present in the app and traceable to an authored source. Deleting it must
#               be a decision, not a side effect. check_authored.py exits 1 on a miss.
#   REVIEW      authored, and NOT in the app. The backlog - where a never-built mechanic
#               surfaces. Each is built, or reclassified with a reason.
#   ANNOTATION  the design document explaining itself. Never app copy.
#   CONTENT     authored content that reaches the app from Airtable at runtime.
#   CSSVALUE    CSS / animation shorthand or a font stack. Implementation, never copy.
#   FRAGMENT    a template-literal fragment or code scrap the extractor split.
#   SUPERSEDED  authored, and from a source this build does not follow. TWO ROUTES, and they
#               are different in kind - a reader must be able to tell which applies:
#                 CHRONOLOGICAL - a later generation replaced an earlier one. This is just
#                   history; nobody decided anything. `The Point v9.html`'s four rows.
#                 ADJUDICATED - two LIVE sources are mutually exclusive and one lost a
#                   ruling. This is a decision, with a date and an author, and it can be
#                   revisited. First instance 2026-08-30: `AUDIT D5.8` ruled world VII onto
#                   `The Instrument v3.html`'s grab model over `world-seven.js`'s offer
#                   model, so the offer model's three caption strings are authored and no
#                   longer required. See CLAUDE.md's D5.8 divergence note.
#
#               WHAT THIS VERDICT PROTECTS AGAINST. Without it, deleting those three strings
#               goes one of two ways, and both are worse. Either check_authored stays RED and
#               someone quiets it by widening a denylist - a relaxation to make a true red go
#               away. Or the strings are restored, and the surface describes a mechanism that
#               no longer runs, which is the ninth shape with authored copy on it. A named
#               ruling is the only outcome that is neither. This is the DELETION half of
#               Rule 4 doing exactly what it exists for: deleting an authored string must be
#               a decision, and now it is one with a name and a date on it.
#   DIVERGED    deliberately not used; the reason is recorded in CLAUDE.md section 10.
#
# Regenerate: python3 Tools/extract_authored.py && python3 Tools/seed_registry.py
# Enforce:    python3 Tools/check_authored.py [--discover]
# Hand verdicts (anything but REQUIRED/REVIEW) survive regeneration.
ANNOTATION	A tap descends; a tap on the ground rises.	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	A voice's second comment on a story is not a repeat. It answers what you left there.	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	All answers -- the second and third comments -- are authored by me in voice, marked	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	All eleven figures are ported from	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	All five stars'	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	Also swept: eight-digit hex alphas read as decimals (	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	and still a crossing	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	any story · and the ring that answers · comp 5	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	approach 1−seg(.16,.34)	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Ashram has no figure in	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	avarana VIII · the standard state · comp 6	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	BAND[10]	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	binaural pair	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	BONE 228,220,205 → AMBER 208,158,72 → DEEP 164,112,38	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	boost = 1 + min(1.5, |force|·2400)	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	Both non-repetition guards, for different states	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	Both. They are	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	c-compression · The pressure is the point	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	col=mix(BONE, rel&gt;0.62?DEEP:AMBER, rel^0.72)	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	Constants, as read from the design	Claude Design Round 2/comps/The Reading.html;Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Constants, verbatim	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	COVER=[0.72,0.94,0.44]	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	CREAM 255,248,232	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	D5.1, rendered. The four sections --	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	D6.4: two counter-facing triangles, both paths verbatim from	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	D6.6 called the build's guard wrong. It is not wrong -- it guards a different axis, and	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	D6.7 says three surfaces are dead without a personal key. The instinct is to design a graceful failure. Your instruction was better, and following it turned up something:	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	depth &gt; 0	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Depth is time, not distance	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	descV += −dy·.00042	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	descV ×= .935	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Drag sideways on a world and you turn it	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Drag vertically. Nothing here is new -- this is the axis the design already authored, with the four hand-feel constants read from	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	dx/z · .55	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Enter any room.	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	every one needs checking before launch	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	Every other comment is	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	fall += .011	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Felt, not heard.	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	five worlds · five ways of reading one star · comp 4	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	flicker 6.2	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Four arrivals on the rail, and they are deliberately unlike:	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	gain 0.012	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	gathering seg(.14,.30)·(1−seg(.52,.74))	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	gliss 1.02	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	grows into	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	how they arrive	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	I admits when he stops · II gives while he goes · III gives where he holds it open · IV gives when he presses back · V gives each time a face comes round.	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	I · the Laboratories' placement.	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	I · THE POINT	Claude Design Round 2/design-source/The Instrument v3.html [doc]
ANNOTATION	II · THE TURN	Claude Design Round 2/design-source/The Instrument v3.html [doc]
ANNOTATION	III · THE VEIL	Claude Design Round 2/design-source/The Instrument v3.html [doc]
ANNOTATION	in voice, for approval	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	It compounds.	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	IV · THE CHAMBER	Claude Design Round 2/design-source/The Instrument v3.html [doc]
ANNOTATION	IV · what "harder" means on a mouse.	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	Measure with a	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	mouth seg(.84,.96)	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Muting is a fade, never a cut	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Neev is in	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	never closing	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	never returned to	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	New in v4 -- register 2's own depth	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	no entry in	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	No voice has ever returned to a story twice.	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	None of the six exists in the 6,081 lines of the design. Flip	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	not verbatim	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Nothing here counts; everything deepens.	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	on register 2's own tick	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	once for the life of the instrument	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	one at a time	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	one continuous descent · comp 1 of the upgrade	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Open the eye. Then open it again -- the register is never the same twice in a session.	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	origin / line / deepening / register	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	p-exist · t-treasure · v-inherit · c-compression · d-marketplace	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	partials [0.5,1]	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Pitch is the	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Player Detail	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	R &gt; 36	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	R = pr · z	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Reading them as rivals is the error.	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Region armatures, the thirteen region forms and the planet's civilisation signatures are	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Ridā sits next to	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	root + fifth	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Ruling 1 · the Rite Hz table	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Ruling 2 · the bed	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	Sealed lines, the four movement names, the ring wording and every constant are from	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	Silent by design -- the eleven sound events are a separate pass, after the bed is ruled.	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Six authored strings, restored verbatim	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	sky 1−((z−.55)/.5)	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	So all four slots fill locally, and none of them pretends. The register, its gloss, its tradition and where it lives -- and then the honest part:	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	So the depth-1 cluster is not a list of duplicates -- it is	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	strata seg(.44,.66)	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Ten read the Feed. One lives it. Each room is that voice's own mathematics -- the figure it already is.	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	That is also why the archive currently shows no voice returning twice:	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	The adjacency claims.	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The Aperture -- what you did not choose	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The Aperture promises two things --	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The audit's finding, rendered: the sky, a region, a world and the fall are	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	The best thing the Aperture can say without a model is a claim about	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The Chrome -- the hand, and the silence	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	the design's own limit	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	The eleven gestures	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	The eleven Rite events, and the one that matters most	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	The eleventh room is different in kind	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	The eye, restored	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The fifteen register shells are schematic here --	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	The five gestures	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	The four movements	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	the hand, and the silence · comp 2 of the upgrade	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	the harder the press, the deeper the inscription	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	the index is the figure	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	The Instrument v3:415	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	the largest single absence in the app.	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	The map shows the gap honestly.	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	The Mirror holds two cohorts because nobody decided whose room it was. It is Lalita's. Once a surface belongs to a voice, its content model is that voice's rule -- a foreign row cannot enter, because there is no union to read.	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	The move: this is not a fallback	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	the new ring is the plainest thing on the screen	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	The origin table.	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The passage has a middle	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	The prompt is restored verbatim, including the two things the build dropped: the	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The Reading -- five worlds, five ways of reading one star	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	The reading crosses the line every half turn	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	The Return -- any story, and the ring that answers	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	The Return v2.html:359-360	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	The Rooms v4 -- eleven homes	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	The Seam -- one continuous descent	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	The seven worlds are not seven ways of picking a star. They are seven ways of reading one.	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	The silence sweep	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	The Sound -- the whole app, one instrument	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	The standard Aperture gives you the register, honestly, and never fabricates the teaching.	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	The stillness gate is the one place in the app where sound answers the	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	The waveform is the real output on an	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	the whole app, one instrument · comp 7	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	this came from outside your loop -- you did not choose it.	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	This comp specifies	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	Those are the best cards. A register with nothing beside it is the purest instance of what you did not choose -- and no generated paragraph could say it more sharply than the empty edge does.	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	Toggle it. Stars stop growing, the four distances become three hard cuts, the world loses its door, and the fall becomes a pinch-scrub that fires the Return without asking and drops the story on the way.	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	Touch once to wake it. Then walk the rail: eight places, each with its own bed.	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	tradition and where it lives	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	transposed to the first person	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	Two findings closed in one place.	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	Two rules the whole layer obeys	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	v4 · eleven homes · register 2 has its own depth	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	vertical walks the axis, horizontal is the register's own gesture	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	vib 4.6	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	What is restored here	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	What it is deliberately not	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	What the key adds -- inside the same frame	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	What this comp is authoritative for	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	What this comp is not	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	Where the rest of the Point lives -- all of it in scope	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	Where this library stops	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	Why DAMP is the one that matters	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	Why this answers §A	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	Why: the Rite table draws every voice from the ladder the instrument already climbs --	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	You said it plainly: a comment left in the Rite or the Return goes back, and voices may answer. That is the mechanism register 2 was missing.	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	z → ZMAX·1.6 @ .03	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	ZMIN .22 · ZMAX 34 · z0 .30	Claude Design Round 2/comps/The Seam.html [doc]
ANNOTATION	zv ×= 0.45	Claude Design Round 2/comps/The Chrome.html [doc]
ANNOTATION	·0.86, uy=.40	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	⚠ A naming divergence, for your ruling	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	⚠ Neev has never spoken	Claude Design Round 2/comps/The Rooms v4.html [doc]
ANNOTATION	⚠ One design rule I have changed, on your instruction	Claude Design Round 2/comps/The Return.html [doc]
ANNOTATION	⚠ One reconstruction	Claude Design Round 2/comps/The Sound.html [doc]
ANNOTATION	⚠ Two things I could not source	Claude Design Round 2/comps/The Reading.html [doc]
ANNOTATION	⚠ What I authored, and what needs checking	Claude Design Round 2/comps/The Aperture.html [doc]
ANNOTATION	⚠ What the map revealed	Claude Design Round 2/comps/The Rooms v4.html [doc]
CSSVALUE	(prefers-reduced-motion: reduce)	Claude Design Round 2/comps/The Sound.html;Claude Design Round 2/design-source/The Light v2.html;Claude Design Round 2/design-source/The Return v2.html;Claude Design Round 2/design-source/The Rite v3.html;Claude Design Round 2/design-source/The Universe v3.html;Claude Design Round 2/design-source/field-sound.js [js-literal]
CSSVALUE	breathe 3s ease-in-out infinite	Claude Design Round 2/design-source/The Rite v3.html [js-literal]
CSSVALUE	center center	Claude Design Round 2/design-source/Player Detail - The Turning.html;Claude Design Round 2/design-source/Practice Door.html;Claude Design Round 2/design-source/The Mirror.html;Claude Design Round 2/design-source/The Signal Space.html [js-literal]
CSSVALUE	color 1.2s ease	Claude Design Round 2/design-source/The Signal Space.html [js-literal]
CSSVALUE	color 3s ease	Claude Design Round 2/design-source/The Light v2.html [js-literal]
CSSVALUE	doorBreath 10s ease-in-out infinite	Claude Design Round 2/design-source/Practice Door.html [js-literal]
CSSVALUE	emberBreath 4s ease-in-out infinite	Claude Design Round 2/design-source/Practice Door.html [js-literal]
CSSVALUE	emberPulse 3.6s ease-in-out infinite	Claude Design Round 2/design-source/The Mirror.html [js-literal]
CSSVALUE	filter 0.5s ease	Claude Design Round 2/design-source/Player Detail - The Turning.html [js-literal]
CSSVALUE	gB 4.4s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gB 5.6s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gB 6.8s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gB 7.4s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gB 8.2s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gB 9s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gBS 14s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gBS 16s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gBS 18s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	gBS 22s ease-in-out infinite	Claude Design Round 2/comps/The Rooms v4.html [js-literal]
CSSVALUE	glyphBreathSlow 18s ease-in-out infinite	Claude Design Round 2/design-source/Player Detail - The Turning.html [js-literal]
CSSVALUE	glyphEmber 3.2s ease-in-out infinite	Claude Design Round 2/design-source/Player Detail - The Turning.html [js-literal]
CSSVALUE	glyphPulse 2.8s ease-in-out infinite	Claude Design Round 2/design-source/Player Detail - The Turning.html [js-literal]
CSSVALUE	hintFade 3.4s ease-in-out infinite	Claude Design Round 2/design-source/The Signal Space.html [js-literal]
CSSVALUE	hintFade 4.5s ease-in-out infinite	Claude Design Round 2/design-source/Practice Door.html [js-literal]
CSSVALUE	hintFade 5s ease-in-out infinite	Claude Design Round 2/design-source/The Mirror.html;Claude Design Round 2/design-source/The Signal Space.html [js-literal]
CSSVALUE	hintPulse 3.4s ease-in-out infinite	Claude Design Round 2/design-source/Player Detail - The Turning.html [js-literal]
CSSVALUE	linear-gradient(158deg, rgba(196,122,82,0.12) 0%, rgba(255,255,255,0.03) 22%, rgba(0,0,0,0) 52%)	Claude Design Round 2/design-source/The Mirror.html [js-literal]
CSSVALUE	linear-gradient(180deg,rgba(11,10,12,0.8),rgba(11,10,12,0.96) 18%)	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,rgba(11,10,12,0.86),rgba(11,10,12,0.97) 22%)	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,transparent,rgba(11,10,12,0.58) 30%,rgba(11,10,12,0.94))	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,transparent,rgba(11,10,12,0.62) 34%,rgba(11,10,12,0.95))	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,transparent,rgba(11,10,12,0.66) 16%,rgba(11,10,12,0.93) 34%,rgba(11,10,12,0.98))	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,transparent,rgba(11,10,12,0.72) 22%,rgba(11,10,12,0.97))	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,transparent,rgba(11,10,12,0.72) 22%,rgba(11,10,12,0.98))	Claude Design Round 2/design-source/The Return v2.html [js-literal]
CSSVALUE	linear-gradient(180deg,transparent,rgba(5,4,8,0.55) 32%,rgba(5,4,8,0.9))	Claude Design Round 2/design-source/The Rite v3.html [js-literal]
CSSVALUE	linear-gradient(to bottom,transparent,	Claude Design Round 2/comps/The Seam.html [js-literal]
CSSVALUE	Lora, Georgia, serif	Claude Design Round 2/design-source/world-seven.js [js-literal]
CSSVALUE	mirrorBreath 12s ease-in-out infinite	Claude Design Round 2/design-source/The Mirror.html [js-literal]
CSSVALUE	opacity 0.25s ease	Claude Design Round 2/design-source/Player Detail - The Turning.html [js-literal]
CSSVALUE	opacity 0.9s ease	Claude Design Round 2/design-source/Practice Door.html [js-literal]
